lat_round,lon_round,date,temp_max,temp_min,temp_mean,precipitation,rain,humidity
-0.6,30.1,2022-01-20,22.5,14.0,18.1,0.8,0.8,82
-0.6,30.1,2022-01-21,23.5,14.3,18.7,1.1,1.1,79
-0.6,30.1,2022-01-22,23.9,14.2,19.0,0.3,0.3,72
-0.6,30.1,2022-01-23,24.3,15.2,19.1,1.0,1.0,71
-0.6,30.1,2022-01-24,23.9,14.3,19.0,0.2,0.2,74
-0.6,30.1,2022-01-25,25.0,14.8,19.7,0.0,0.0,71
-0.6,30.1,2022-01-26,26.5,15.4,20.7,0.0,0.0,60
-0.6,30.1,2022-01-27,25.1,14.4,20.0,0.2,0.2,64
-0.6,30.1,2022-01-28,25.7,12.9,20.0,0.0,0.0,63
-0.6,30.1,2022-01-29,25.5,14.9,19.7,0.0,0.0,62
-0.6,30.1,2022-01-30,26.0,16.0,20.7,0.0,0.0,60
-0.6,30.1,2022-01-31,23.0,15.9,18.2,7.3,7.3,81
-0.6,30.1,2022-02-01,23.0,14.7,17.9,1.4,1.4,80
-0.6,30.1,2022-02-02,23.1,16.1,19.2,0.2,0.2,71
-0.6,30.1,2022-02-03,24.6,14.6,19.4,3.0,3.0,73
-0.6,30.1,2022-02-04,24.6,14.9,20.0,0.2,0.2,64
-0.6,30.1,2022-02-05,23.6,14.4,18.8,0.2,0.2,74
-0.6,30.1,2022-02-06,24.6,14.4,19.0,1.0,1.0,74
-0.6,30.1,2022-02-07,24.5,15.4,19.3,1.7,1.7,71
-0.6,30.1,2022-02-08,25.9,14.8,19.6,0.1,0.1,73
-0.6,30.1,2022-02-09,23.0,17.2,19.0,2.7,2.7,79
-0.6,30.1,2022-02-10,25.0,14.2,19.3,2.0,2.0,71
-0.6,30.1,2022-02-11,25.9,15.4,19.6,0.7,0.7,72
-0.6,30.1,2022-02-12,24.1,14.6,19.5,0.3,0.3,72
-0.6,30.1,2022-02-13,25.9,14.4,20.1,0.0,0.0,69
-0.6,30.1,2022-02-14,24.9,13.9,19.9,0.1,0.1,63
-0.6,30.1,2022-02-15,26.0,14.9,20.1,0.6,0.6,69
-0.6,30.1,2022-02-16,26.3,15.8,20.3,0.0,0.0,65
-0.6,30.1,2022-02-17,25.6,14.1,19.2,0.3,0.3,75
-0.6,30.1,2022-02-18,25.5,16.2,19.3,4.0,4.0,75
-0.6,30.1,2022-02-19,25.9,16.5,19.6,7.8,7.8,74
-0.6,30.1,2022-02-20,24.1,15.8,18.4,2.5,2.5,80
-0.6,30.1,2022-02-21,25.4,15.1,19.4,0.2,0.2,64
-0.6,30.1,2022-02-22,25.6,14.4,19.5,0.4,0.4,64
-0.6,30.1,2022-02-23,26.1,15.4,19.9,3.5,3.5,71
-0.6,30.1,2022-02-24,26.0,16.4,19.3,2.4,2.4,76
-0.6,30.1,2022-02-25,26.6,14.8,19.7,0.0,0.0,74
-0.6,30.1,2022-02-26,25.2,14.1,19.2,5.2,5.2,75
-0.6,30.1,2022-02-27,26.2,14.6,19.8,0.0,0.0,69
-0.6,30.1,2022-02-28,27.5,15.9,20.1,0.3,0.3,69
-0.6,30.1,2022-03-01,26.1,14.0,20.3,0.3,0.3,66
-0.6,30.1,2022-03-02,24.2,15.7,18.1,11.5,11.5,84
-0.6,30.1,2022-03-03,24.9,15.5,19.6,0.1,0.1,76
-0.6,30.1,2022-03-04,26.5,14.4,19.8,0.3,0.3,69
-0.6,30.1,2022-03-05,27.2,14.8,20.8,0.1,0.1,62
-0.6,30.1,2022-03-06,26.8,13.6,20.6,0.1,0.1,63
-0.6,30.1,2022-03-07,27.1,14.8,21.2,0.2,0.2,63
-0.6,30.1,2022-03-08,23.8,16.4,19.4,7.2,7.2,76
-0.6,30.1,2022-03-09,26.0,15.1,19.9,0.5,0.5,73
-0.6,30.1,2022-03-10,28.0,15.8,21.2,0.0,0.0,61
-0.6,30.1,2022-03-11,27.1,15.4,20.7,0.0,0.0,62
-0.6,30.1,2022-03-12,26.5,15.1,20.4,0.0,0.0,64
-0.6,30.1,2022-03-13,24.9,15.4,19.8,0.4,0.4,75
-0.6,30.1,2022-03-14,24.9,16.0,20.0,0.5,0.5,75
-0.6,30.1,2022-03-15,25.9,14.1,20.4,0.7,0.7,71
-0.6,30.1,2022-03-16,23.9,16.8,20.3,3.9,3.9,71
-0.6,30.1,2022-03-17,24.8,16.7,19.8,1.1,1.1,67
-0.6,30.1,2022-03-18,25.0,14.2,19.0,0.7,0.7,75
-0.6,30.1,2022-03-19,26.5,14.4,20.0,0.1,0.1,68
-0.6,30.1,2022-03-20,26.2,16.4,20.8,0.1,0.1,68
-0.6,30.1,2022-03-21,26.6,16.6,19.8,1.4,1.4,75
-0.6,30.1,2022-03-22,18.4,15.0,16.8,16.7,16.7,96
-0.6,30.1,2022-03-23,24.8,12.9,18.2,0.7,0.7,81
-0.6,30.1,2022-03-24,25.2,13.5,18.9,3.1,3.1,78
-0.6,30.1,2022-03-25,26.0,14.6,19.8,1.7,1.7,71
-0.6,30.1,2022-03-26,26.0,14.1,19.7,1.2,1.2,74
-0.6,30.1,2022-03-27,25.9,14.1,19.4,1.8,1.8,77
-0.6,30.1,2022-03-28,26.0,14.9,19.9,1.4,1.4,75
-0.6,30.1,2022-03-29,25.4,15.0,18.6,20.8,20.8,84
-0.6,30.1,2022-03-30,20.0,15.4,17.5,8.3,8.3,90
-0.6,30.1,2022-03-31,25.1,15.3,19.4,0.5,0.5,74
-0.6,30.1,2022-04-01,26.0,15.2,19.9,0.6,0.6,73
-0.6,30.1,2022-04-02,25.6,15.5,19.3,2.1,2.1,77
-0.6,30.1,2022-04-03,25.0,15.6,20.0,0.8,0.8,70
-0.6,30.1,2022-04-04,25.4,15.2,19.7,0.0,0.0,74
-0.6,30.1,2022-04-05,26.0,14.0,19.9,0.2,0.2,70
-0.6,30.1,2022-04-06,25.1,15.7,19.9,4.6,4.6,75
-0.6,30.1,2022-04-07,25.2,15.4,18.8,9.3,9.3,79
-0.6,30.1,2022-04-08,26.1,14.6,19.0,0.0,0.0,71
